id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,bed_bth_ratio,zip code region,factor levels,blocks
1824059070,2014-10-24T00:00:00Z,13.687677186454389,4,2.5,7.757906208351747,10800,1,0,0,3,8,2340,0,1953,98040,47.5715,-122.225,7.882314918980268,13500,0.625,Region 1,factor 3,Block 3
6031400013,2014-06-16T00:00:00Z,11.918390573078392,3,1.5,7.114769448366463,8056,1,0,0,4,6,1230,0,1949,98168,47.4878,-122.314,6.745236349484363,6714,0.5,Region 2,factor 3,Block 1
9557300570,2015-03-27T00:00:00Z,13.225822085772558,3,2.25,7.539027055823995,6565,1,0,0,4,8,1420,460,1972,98008,47.6396,-122.113,7.630461261783627,7280,0.75,Region 1,factor 3,Block 2
4443800960,2015-04-08T00:00:00Z,13.16158409055761,3,1.75,7.154615356913663,3880,1.5,0,0,5,7,1280,0,1916,98117,47.6871,-122.391,6.887552571664617,3880,0.5833333333333334,Region 2,factor 3,Block 1
7203220310,2014-08-22T00:00:00Z,13.64114526598673,4,2.75,8.205218426395412,5637,2,0,0,3,9,3660,0,2014,98053,47.6845,-122.017,8.195609567288775,5639,0.6875,Region 1,factor 3,Block 4
7202330030,2014-08-22T00:00:00Z,13.122363377404328,3,2.5,7.408530566894626,5683,2,0,0,3,7,1650,0,2003,98053,47.683,-122.035,7.408530566894626,4193,0.8333333333333334,Region 1,factor 3,Block 2
3353404510,2015-01-07T00:00:00Z,12.628067055589549,2,1,7.580699752224563,186872,1.5,0,0,4,6,1960,0,1936,98001,47.2681,-122.267,7.408530566894626,19200,0.5,Region 1,factor 3,Block 3
6064800550,2014-08-02T00:00:00Z,12.420377248177179,3,2.5,7.365180126021013,2170,2,0,0,3,7,1580,0,2003,98118,47.5418,-122.289,7.383989457978509,1917,0.8333333333333334,Region 2,factor 3,Block 2
1786630160,2014-07-11T00:00:00Z,12.748978162759576,4,2.5,7.820037989458753,5812,2,0,0,3,8,2490,0,2000,98042,47.3875,-122.155,7.897296472595885,6012,0.625,Region 1,factor 3,Block 3
3709500140,2014-06-23T00:00:00Z,13.038873066905303,4,2.5,7.600902459542082,6107,2,0,0,3,8,2000,0,2003,98011,47.7557,-122.221,7.620705086838262,6520,0.625,Region 1,factor 3,Block 3
7942300070,2014-09-15T00:00:00Z,12.345399710751273,4,1.75,7.346010209913293,9899,1,0,0,4,7,1550,0,1967,98030,47.3583,-122.183,7.313220387090301,11272,0.4375,Region 1,factor 3,Block 2
7525300240,2015-02-19T00:00:00Z,13.527828485512494,4,2.25,7.944492163932159,9602,1,0,1,3,8,1950,870,1974,98008,47.5881,-122.113,7.969011781106478,9602,0.5625,Region 1,factor 3,Block 4
3579000800,2014-10-24T00:00:00Z,13.14020329553266,4,2.5,7.8632667240095735,9355,1,0,0,3,9,1840,760,1983,98028,47.7446,-122.249,7.718685495198466,7691,0.625,Region 1,factor 3,Block 4
3577000116,2015-03-25T00:00:00Z,13.42984807715229,4,1,7.696212639346407,12137,1,0,4,4,8,1640,560,1956,98028,47.7473,-122.261,8.086410275323782,17153,0.25,Region 1,factor 3,Block 3
5490210320,2014-06-27T00:00:00Z,13.402265262537147,5,2.5,7.824046010856292,7200,1,0,0,4,7,1490,1010,1977,98052,47.6964,-122.12,7.580699752224563,8325,0.5,Region 1,factor 3,Block 3
3259400030,2014-11-25T00:00:00Z,12.821258284620408,2,1,7.146772179452637,1399,3,0,0,3,7,1270,0,2000,98136,47.5552,-122.381,7.038783541388542,1442,0.5,Region 2,factor 3,Block 1
3134100162,2014-07-17T00:00:00Z,13.573438996764546,4,2.75,7.9724660159745655,17400,1,0,0,4,8,2410,490,1978,98052,47.6431,-122.108,7.8709295967551425,12240,0.6875,Region 1,factor 3,Block 4
9277700075,2014-08-18T00:00:00Z,12.779873068457553,2,1,6.733401891837359,6720,1,0,0,3,7,840,0,1952,98116,47.5707,-122.396,7.1308988302963465,6720,0.5,Region 2,factor 3,Block 1
1172000135,2014-07-31T00:00:00Z,13.008074231002201,4,2,7.570443252057374,6350,1,0,0,4,7,970,970,1951,98103,47.6948,-122.357,6.866933284461882,6350,0.5,Region 2,factor 3,Block 3
1025059094,2015-01-28T00:00:00Z,13.62918097977278,5,3.5,8.157657015196472,21780,2,0,0,3,8,3490,0,1996,98052,47.6707,-122.144,8.029432840581244,7829,0.7,Region 1,factor 3,Block 4
6705900070,2014-10-28T00:00:00Z,12.688498794774466,3,2.5,7.570443252057374,8347,2,0,0,3,8,1940,0,1990,98042,47.3654,-122.164,7.570443252057374,7131,0.8333333333333334,Region 1,factor 3,Block 3
9522400350,2014-10-08T00:00:00Z,13.122363377404328,4,2.25,7.820037989458753,23478,2,0,0,3,8,2490,0,1981,98072,47.7547,-122.094,7.615791072035833,12611,0.5625,Region 1,factor 3,Block 3
0650000030,2014-10-17T00:00:00Z,13.521139497361697,3,1,7.237059026124737,9112,1,0,0,4,7,1390,0,1951,98004,47.6071,-122.197,7.736307096548285,9112,0.3333333333333333,Region 1,factor 3,Block 1
8712100435,2014-11-10T00:00:00Z,13.99532898454011,4,2.5,8.27893600229198,4407,2,0,0,4,8,2620,1320,1921,98112,47.6374,-122.299,7.489970898834801,4407,0.625,Region 2,factor 3,Block 4
1530900560,2014-12-15T00:00:00Z,12.86099861326992,2,2.5,7.473069088032197,3710,1,0,0,3,8,1130,630,1988,98072,47.7335,-122.16,7.473069088032197,4200,1.25,Region 1,factor 2,Block 2
6868200060,2014-12-11T00:00:00Z,13.244581010128577,3,2.25,7.847762537473608,8040,1,0,0,3,8,1510,1050,1958,98125,47.7124,-122.303,7.590852123688581,8040,0.75,Region 2,factor 3,Block 4
7767400060,2014-11-19T00:00:00Z,13.049792684569493,4,2.5,7.7406644019172415,7314,1,0,0,4,8,1420,880,1979,98133,47.7671,-122.33,7.605890001053122,7314,0.625,Region 2,factor 3,Block 3
0820000012,2014-08-27T00:00:00Z,12.901716706288706,3,3.25,7.478734825567875,1977,3,0,0,3,8,1770,0,2001,98125,47.7186,-122.314,7.528331766707247,2210,1.0833333333333333,Region 2,factor 2,Block 2
3308030060,2014-06-19T00:00:00Z,12.86099861326992,3,1.75,7.745002803515839,11200,1,0,0,4,8,1630,680,1978,98030,47.3637,-122.21,7.762170607138205,13300,0.5833333333333334,Region 1,factor 3,Block 3
9485750240,2014-10-17T00:00:00Z,12.886641043883259,3,2.5,7.745002803515839,4930,2,0,0,4,8,2310,0,1989,98055,47.4512,-122.208,7.709756864454165,5324,0.8333333333333334,Region 1,factor 3,Block 3
3826000550,2015-04-14T00:00:00Z,12.409013489526863,5,1.5,7.600902459542082,8100,1.5,0,0,3,6,2000,0,1946,98168,47.4945,-122.304,6.866933284461882,9239,0.3,Region 2,factor 3,Block 3
7960100075,2015-03-25T00:00:00Z,13.122363377404328,3,2,7.3395376954076745,3600,1,0,0,3,7,890,650,1994,98122,47.6103,-122.296,7.3395376954076745,3600,0.6666666666666666,Region 2,factor 3,Block 2
7461400400,2014-11-03T00:00:00Z,12.718896271958837,5,1.75,7.859413154693583,6720,1,0,0,4,7,1750,840,1979,98055,47.435,-122.192,7.506591780070841,7521,0.35,Region 1,factor 3,Block 4
6206100030,2015-05-01T00:00:00Z,13.217673557208654,3,1,6.887552571664617,10960,1,0,0,4,7,980,0,1953,98005,47.5908,-122.173,7.649692623711514,10960,0.3333333333333333,Region 1,factor 3,Block 1
7888300340,2014-11-24T00:00:00Z,12.283033686666302,3,1,7.455876687491824,7950,1,0,0,4,7,1180,550,1961,98198,47.3644,-122.312,7.512071245835466,8890,0.3333333333333333,Region 2,factor 3,Block 2
1180000885,2014-10-30T00:00:00Z,12.738170404571704,3,2.5,8.029432840581244,5871,3,0,0,4,8,2510,560,1928,98178,47.5007,-122.223,7.705262474866325,4000,0.8333333333333334,Region 2,factor 3,Block 4
1081330060,2014-08-13T00:00:00Z,12.834681304952548,4,2.25,7.649692623711514,12738,2,0,0,4,8,2100,0,1975,98059,47.4698,-122.118,7.600902459542082,12090,0.5625,Region 1,factor 3,Block 3
9536600105,2015-01-09T00:00:00Z,13.304684934198283,3,2.75,7.640123172695364,16740,1,0,3,3,8,1580,500,1966,98198,47.3632,-122.324,7.684783943522785,7568,0.9166666666666666,Region 2,factor 3,Block 3
2783100160,2014-05-15T00:00:00Z,12.834681304952548,4,1.75,7.5443321080536885,8000,1,0,0,4,7,1250,640,1960,98133,47.7576,-122.333,7.533693709848633,8270,0.4375,Region 2,factor 3,Block 2
9297301505,2014-05-09T00:00:00Z,13.19282184105289,4,1.75,7.600902459542082,4000,1.5,0,0,5,7,1450,550,1926,98126,47.5659,-122.375,7.265429723253953,4000,0.4375,Region 2,factor 3,Block 3
5561300340,2014-09-24T00:00:00Z,13.304518253641184,3,3,8.016317898503415,35123,2,0,0,4,8,1760,1270,1984,98027,47.4694,-122.006,7.940939762327791,36205,1,Region 1,factor 1,Block 4
1794500695,2015-03-04T00:00:00Z,13.527828485512494,2,1.5,7.01211529430638,3600,1,0,0,5,7,1110,0,1904,98119,47.6382,-122.359,7.4205789054108005,5400,0.75,Region 2,factor 3,Block 1
2797500030,2015-02-11T00:00:00Z,12.779873068457553,3,1,7.408530566894626,10075,1,0,0,3,7,1170,480,1955,98177,47.7695,-122.359,7.432483807917119,8125,0.3333333333333333,Region 2,factor 3,Block 2
9214400125,2014-07-01T00:00:00Z,13.287877815881902,3,2,7.251344983372214,6413,1,0,0,4,7,910,500,1947,98115,47.6826,-122.298,7.1929342212158,6050,0.6666666666666666,Region 2,factor 3,Block 1
6821101895,2015-05-07T00:00:00Z,13.42984807715229,2,1,7.668561108015897,6000,1,0,0,4,7,1070,1070,1946,98199,47.651,-122.399,7.352441100243583,6000,0.5,Region 2,factor 3,Block 3
8079040140,2014-10-06T00:00:00Z,12.969212197910155,3,2.5,7.528331766707247,11122,2,0,0,3,8,1860,0,1994,98059,47.5062,-122.151,7.791522819150732,8542,0.8333333333333334,Region 1,factor 3,Block 2
7518507580,2015-05-02T00:00:00Z,13.272506035834049,2,1,7.064759027791802,4080,1,0,0,4,7,1170,0,1909,98117,47.6784,-122.386,7.352441100243583,4586,0.5,Region 2,factor 3,Block 1
3863800030,2015-03-31T00:00:00Z,13.047208703803568,3,1.5,6.887552571664617,7770,1,0,0,4,7,980,0,1968,98033,47.6923,-122.201,7.293017679772782,7350,0.5,Region 1,factor 3,Block 1
3303850390,2014-12-12T00:00:00Z,14.908440063496885,5,5.5,8.909235279192261,18898,2,0,3,3,13,6290,1110,2001,98006,47.5431,-122.112,8.71768205216564,26442,1.1,Region 1,factor 2,Block 4
7128300060,2014-07-07T00:00:00Z,13.001325049027272,5,1.75,7.408530566894626,3000,1.5,0,0,3,8,1650,0,1902,98144,47.5955,-122.306,7.461640392208575,4000,0.35,Region 2,factor 3,Block 2
0104510340,2014-09-25T00:00:00Z,12.52888051995733,3,2.5,7.299797366758161,7210,1,0,0,3,7,1180,300,1986,98023,47.3124,-122.351,7.432483807917119,7396,0.8333333333333334,Region 1,factor 3,Block 2
0114101505,2015-04-23T00:00:00Z,13.353475098367715,5,3.5,8.308938252595778,8309,2,0,0,3,9,2960,1100,2001,98028,47.757,-122.228,7.455876687491824,11711,0.7,Region 1,factor 3,Block 4
1928300350,2014-12-22T00:00:00Z,13.253391639810733,3,1.75,7.222566018822171,3300,2,0,0,5,7,1370,0,1927,98105,47.6714,-122.32,7.352441100243583,3927,0.5833333333333334,Region 2,factor 3,Block 1
1370800560,2014-10-13T00:00:00Z,13.795001681332733,4,2.25,7.8160138391590275,6000,2,0,2,3,10,2380,100,1929,98199,47.6392,-122.406,8.016317898503415,5600,0.5625,Region 2,factor 3,Block 3
8825900310,2014-12-11T00:00:00Z,13.500799813124575,4,2.5,7.615791072035833,4080,1.5,0,0,4,8,1730,300,1921,98115,47.6753,-122.311,7.590852123688581,4080,0.625,Region 2,factor 3,Block 3
4167700240,2014-12-04T00:00:00Z,12.500419955850715,5,2.25,7.696212639346407,9600,1,0,0,4,7,1100,1100,1963,98023,47.3263,-122.364,7.484368643286131,9680,0.45,Region 1,factor 3,Block 3
2138800060,2015-03-04T00:00:00Z,13.102160670086809,3,1.75,7.478734825567875,7508,1,0,0,3,7,1270,500,1962,98133,47.7354,-122.343,7.432483807917119,8880,0.5833333333333334,Region 2,factor 3,Block 2
0579002220,2014-08-27T00:00:00Z,13.602317337503232,3,2.5,7.843848638152472,6240,1,0,3,5,8,1750,800,1957,98117,47.6992,-122.387,7.687080155783135,5200,0.8333333333333334,Region 2,factor 3,Block 4
9144300060,2015-04-30T00:00:00Z,12.765688433465597,3,1,7.1308988302963465,9786,1,0,0,4,7,1250,0,1969,98072,47.7622,-122.163,7.414572881350589,9621,0.3333333333333333,Region 1,factor 3,Block 1
4441300416,2014-10-28T00:00:00Z,13.45166712454693,4,1.75,7.779048644925556,5880,1,0,2,3,8,1390,1000,1957,98117,47.6956,-122.399,7.700747794511798,6260,0.4375,Region 2,factor 3,Block 3
3225069301,2014-06-12T00:00:00Z,14.020897387689224,4,2.5,8.653470809708786,44947,2,0,4,3,11,4280,1450,1991,98074,47.6052,-122.064,8.104703468371108,17628,0.625,Region 1,factor 3,Block 4
6620400400,2014-08-13T00:00:00Z,12.644166273130065,1,1,7.02108396428914,11800,1.5,0,0,3,7,1120,0,1950,98168,47.5123,-122.331,7.753623546559746,9290,1,Region 2,factor 1,Block 1
3361402041,2014-10-30T00:00:00Z,11.805595078933049,3,1,7.146772179452637,8508,1,0,0,4,6,650,620,1942,98168,47.4961,-122.322,7.090076835776092,9415,0.3333333333333333,Region 2,factor 3,Block 1
1150000340,2014-11-18T00:00:00Z,13.377780489268835,4,2.5,7.779048644925556,9638,2,0,0,3,10,2390,0,1988,98029,47.5598,-122.018,7.874739125171811,9258,0.625,Region 1,factor 3,Block 3
7015200800,2015-03-09T00:00:00Z,13.527828485512494,3,2,7.473069088032197,5488,1.5,0,0,3,7,1540,220,1927,98119,47.6479,-122.367,7.473069088032197,5943,0.6666666666666666,Region 2,factor 3,Block 2
5316100106,2014-10-10T00:00:00Z,14.151268253647618,3,2.5,7.847762537473608,3600,2,0,0,3,9,2110,450,1967,98112,47.632,-122.279,7.897296472595885,4800,0.8333333333333334,Region 2,factor 3,Block 4
3102700160,2014-09-25T00:00:00Z,12.751009798924933,4,1.75,7.506591780070841,7700,1,0,0,4,7,1100,720,1955,98177,47.7545,-122.357,7.438383530044307,8500,0.4375,Region 2,factor 3,Block 2
8129700565,2014-10-08T00:00:00Z,13.307098685422218,2,3.25,7.517520850603031,1500,3,0,0,3,8,1840,0,2001,98103,47.6595,-122.354,7.554858521040676,2500,1.625,Region 2,factor 2,Block 2
9839300125,2015-01-07T00:00:00Z,13.262125319779487,4,2,7.501082124259871,4400,2,0,0,3,8,1700,110,1909,98122,47.6132,-122.292,7.293017679772782,4400,0.5,Region 2,factor 3,Block 2
2011400710,2014-05-21T00:00:00Z,12.911642346088676,3,1.75,7.8119734296220225,9620,1,0,1,4,7,1570,900,1962,98198,47.3996,-122.32,7.8632667240095735,9620,0.5833333333333334,Region 2,factor 3,Block 3
1522700060,2014-06-24T00:00:00Z,13.15773052124162,4,2.75,7.832014180505469,14021,2,0,0,3,9,2520,0,1999,98019,47.7344,-121.957,7.753623546559746,14007,0.6875,Region 1,factor 3,Block 4
7568700135,2014-07-17T00:00:00Z,12.487485104968359,2,1,7.3777589082278725,7936,1,0,0,3,7,1600,0,1947,98155,47.7411,-122.322,7.365180126021013,7440,0.5,Region 2,factor 3,Block 2
8651411070,2014-09-25T00:00:00Z,12.100712129872347,3,1,7.154615356913663,4875,1,0,0,5,6,1280,0,1969,98042,47.3686,-122.081,6.966024187106113,4875,0.3333333333333333,Region 1,factor 3,Block 1
2616700520,2015-03-18T00:00:00Z,12.560244459250788,3,2.5,7.371489295214277,9736,2,0,0,3,7,1590,0,1985,98001,47.33,-122.278,7.365180126021013,7500,0.8333333333333334,Region 1,factor 3,Block 2
4415600030,2015-03-16T00:00:00Z,12.978493006984626,3,2.75,7.600902459542082,7200,1,0,0,3,7,1000,1000,1954,98166,47.4531,-122.352,7.272398392570047,7200,0.9166666666666666,Region 2,factor 3,Block 3
1072000260,2015-02-23T00:00:00Z,12.896716695872,3,1.75,7.484368643286131,11440,1,0,0,3,8,1350,430,1977,98059,47.474,-122.139,7.687080155783135,11440,0.5833333333333334,Region 1,factor 3,Block 2
8045000340,2014-08-02T00:00:00Z,13.244581010128577,3,2.5,7.438383530044307,7210,2,0,0,5,7,1700,0,1966,98052,47.6688,-122.161,7.438383530044307,7566,0.8333333333333334,Region 1,factor 3,Block 2
0042000127,2015-02-24T00:00:00Z,12.915339207970002,3,1.5,7.585788821732034,10080,1,0,0,3,7,1970,0,1966,98168,47.4703,-122.276,7.7142311448490855,10080,0.5,Region 2,factor 3,Block 3
2205500335,2014-08-07T00:00:00Z,12.948009990259552,4,1.75,7.570443252057374,11500,1,0,0,4,7,1090,850,1955,98006,47.5774,-122.147,7.438383530044307,8360,0.4375,Region 1,factor 3,Block 3
1814800060,2015-02-20T00:00:00Z,13.779883380321124,4,3.5,8.098642843759418,5559,1.5,0,0,3,8,2290,1000,1906,98103,47.6788,-122.346,7.489970898834801,6000,0.875,Region 2,factor 3,Block 4
3885804260,2014-10-24T00:00:00Z,14.133964289082808,4,3.5,8.160518247477505,9523,2,0,0,3,10,2460,1040,1996,98033,47.6848,-122.208,8.058327306580958,5997,0.875,Region 1,factor 3,Block 4
9264920270,2014-10-07T00:00:00Z,12.776910939202335,5,2.25,8.089482474360754,7969,2,0,0,4,8,3260,0,1982,98023,47.314,-122.344,7.635303886259415,7962,0.45,Region 1,factor 3,Block 4
1778350160,2014-07-10T00:00:00Z,13.650282078596497,5,3.25,8.349957272040324,10260,2,0,0,3,10,3860,370,1996,98027,47.5503,-122.081,7.9996785794994505,10997,0.65,Region 1,factor 3,Block 4
0623049185,2014-07-02T00:00:00Z,12.128111104060462,5,1,7.371489295214277,6700,1.5,0,0,3,6,1090,500,1942,98146,47.5075,-122.35,7.222566018822171,8040,0.2,Region 2,factor 3,Block 2
1180002735,2014-11-19T00:00:00Z,12.502466658583977,2,1.5,6.917705609835305,6000,1,0,0,4,7,1010,0,1923,98178,47.498,-122.222,7.162397497355718,6000,0.75,Region 2,factor 3,Block 1
3876313100,2014-12-24T00:00:00Z,12.95465453297822,3,1.75,7.506591780070841,8400,1,0,0,3,7,1340,480,1976,98072,47.734,-122.17,7.549609165154532,8112,0.5833333333333334,Region 1,factor 3,Block 2
0826000295,2014-12-15T00:00:00Z,12.84779494409793,2,1,6.76849321164863,7500,1,0,0,3,7,870,0,1947,98136,47.5465,-122.384,7.122866658599083,5709,0.5,Region 2,factor 3,Block 1
3876311860,2014-12-26T00:00:00Z,13.17115354157376,3,2,7.3901814282264295,7800,1,0,0,3,7,1200,420,1969,98034,47.7288,-122.171,7.3395376954076745,7565,0.6666666666666666,Region 1,factor 3,Block 2
2224079050,2014-07-18T00:00:00Z,13.604789526648622,4,3.5,8.289037098278483,209523,2,0,2,3,9,3980,0,2006,98024,47.5574,-121.89,7.705262474866325,65775,0.875,Region 1,factor 3,Block 4
8945000260,2014-07-22T00:00:00Z,12.25462468611234,4,1,7.396335293800808,8400,1,0,0,3,6,1630,0,1962,98023,47.3052,-122.362,7.081708586105575,8989,0.25,Region 1,factor 3,Block 2
2768301182,2014-12-04T00:00:00Z,12.994416363073707,3,2,7.114769448366463,1613,2,0,0,3,8,1010,220,2003,98107,47.6661,-122.37,7.383989457978509,1873,0.6666666666666666,Region 2,factor 3,Block 1
1827200135,2014-05-23T00:00:00Z,13.226399015799739,4,2,8.163371316459912,12905,1,0,2,3,8,2210,1300,1965,98166,47.4466,-122.36,7.835974581721566,16143,0.5,Region 2,factor 3,Block 4
4307300520,2015-04-23T00:00:00Z,12.791077667470416,4,2.5,7.67786350067821,4500,2,0,0,3,7,2160,0,2002,98056,47.4819,-122.182,7.67786350067821,4496,0.625,Region 1,factor 3,Block 3
6632900354,2014-09-10T00:00:00Z,12.398756989359676,3,1,6.927557906278317,5870,1,0,0,3,6,1020,0,1941,98155,47.741,-122.314,7.05617528410041,6901,0.3333333333333333,Region 2,factor 3,Block 1
9540100060,2014-09-26T00:00:00Z,12.706847933442663,3,1.75,7.371489295214277,9417,1,0,0,4,7,1590,0,1954,98177,47.7617,-122.36,7.3777589082278725,9272,0.5833333333333334,Region 2,factor 3,Block 2
2424059116,2014-11-05T00:00:00Z,13.514405465180353,3,2.25,8.143226750367445,44374,2,0,3,4,10,2190,1250,1979,98006,47.547,-122.111,8.151909872940905,40185,0.75,Region 1,factor 3,Block 4
0007600125,2014-12-18T00:00:00Z,13.353475098367715,5,1,8.013012110368916,4800,2,0,0,3,7,3020,0,1901,98122,47.6025,-122.313,7.2078598714324755,1307,0.2,Region 2,factor 3,Block 4
0579003645,2014-08-15T00:00:00Z,13.527828485512494,3,1.75,7.731930721948486,7800,1,0,3,4,8,1360,920,1941,98117,47.6985,-122.387,7.731930721948486,5200,0.5833333333333334,Region 2,factor 3,Block 3
3224600340,2014-10-13T00:00:00Z,13.45166712454693,4,2.5,7.933796874815411,6540,2,0,0,3,9,2790,0,1999,98074,47.6087,-122.016,7.933796874815411,6270,0.625,Region 1,factor 3,Block 4
7129800036,2015-01-14T00:00:00Z,11.59910316121128,2,0.5,6.363028103540465,6900,1,0,0,3,5,580,0,1941,98118,47.5135,-122.262,7.358830898342354,5040,0.25,Region 2,factor 3,Block 1
3294700421,2015-02-25T00:00:00Z,12.871334622600584,3,1.5,7.615791072035833,10075,1,0,0,5,7,1080,950,1961,98055,47.4713,-122.197,7.700747794511798,10075,0.5,Region 1,factor 3,Block 3
6746700565,2014-10-23T00:00:00Z,13.010313873595706,2,1,6.745236349484363,2700,1,0,0,5,6,850,0,1924,98105,47.6684,-122.316,7.396335293800808,3000,0.5,Region 2,factor 3,Block 1
0742000060,2014-12-30T00:00:00Z,13.997832114758229,3,2,7.8160138391590275,13310,1,0,0,2,7,2480,0,1955,98052,47.6759,-122.114,7.783224016336037,11340,0.6666666666666666,Region 1,factor 3,Block 3
0626059155,2014-12-10T00:00:00Z,12.66032791780777,3,1.75,6.917705609835305,12000,1,0,0,4,7,1010,0,1977,98011,47.77,-122.207,6.984716320118266,10619,0.5833333333333334,Region 1,factor 3,Block 1
1150000200,2015-04-14T00:00:00Z,13.369223455335854,3,2.5,7.791522819150732,8244,2,0,0,3,10,2420,0,1988,98029,47.5595,-122.019,7.824046010856292,9320,0.8333333333333334,Region 1,factor 3,Block 3
1592000640,2014-11-19T00:00:00Z,13.253391639810733,3,2.25,7.687080155783135,9246,2,0,0,3,9,2180,0,1984,98074,47.6215,-122.031,7.7406644019172415,9298,0.75,Region 1,factor 3,Block 3
3123039171,2014-08-05T00:00:00Z,13.112313041550827,3,2.75,7.512071245835466,208216,2,0,0,3,8,1830,0,1997,98070,47.4377,-122.464,7.333023014386481,16988,0.9166666666666666,Region 1,factor 3,Block 2
3876312010,2014-06-03T00:00:00Z,13.015891132893811,5,2.75,7.620705086838262,7488,1,0,0,4,7,1200,840,1969,98034,47.7289,-122.172,7.333023014386481,7488,0.55,Region 1,factor 3,Block 3
5364200695,2015-03-17T00:00:00Z,13.896629609249066,4,2.75,7.878534196140362,5000,2,0,0,3,9,1840,800,1943,98105,47.6619,-122.275,7.605890001053122,5000,0.6875,Region 2,factor 3,Block 4
7979900806,2015-03-11T00:00:00Z,12.594561129431222,2,1,6.966024187106113,7868,1,0,0,3,7,1060,0,1952,98155,47.7414,-122.295,7.333023014386481,10728,0.5,Region 2,factor 3,Block 1
8643200060,2014-09-23T00:00:00Z,12.04649057570571,3,1,7.402451520818244,13939,1,0,0,3,7,1040,600,1960,98198,47.3947,-122.313,7.640123172695364,13000,0.3333333333333333,Region 2,factor 3,Block 2
7972602080,2014-12-08T00:00:00Z,12.65075846679162,4,1,7.081708586105575,7620,1.5,0,0,3,6,1190,0,1926,98106,47.5281,-122.348,6.966024187106113,7320,0.25,Region 2,factor 3,Block 1
7212650200,2014-10-27T00:00:00Z,12.765688433465597,3,2.5,7.687080155783135,15484,1,0,0,3,8,2180,0,1992,98003,47.2688,-122.309,7.644919344958857,10775,0.8333333333333334,Region 1,factor 3,Block 3
8079100140,2014-07-28T00:00:00Z,13.444446876573442,4,2.5,7.659171367666058,8448,2,0,0,4,9,2120,0,1989,98029,47.5654,-122.01,7.668561108015897,8122,0.625,Region 1,factor 3,Block 3
8091800140,2014-06-10T00:00:00Z,12.834681304952548,4,2.5,7.700747794511798,9427,2,0,0,3,7,2210,0,1999,98148,47.4323,-122.327,7.478734825567875,8770,0.625,Region 2,factor 3,Block 3
7214720510,2014-08-06T00:00:00Z,13.262125319779487,4,2.5,7.828038032125829,47044,2,0,0,3,9,2510,0,1987,98077,47.7699,-122.085,7.8632667240095735,42612,0.625,Region 1,factor 3,Block 3
9346920260,2014-06-04T00:00:00Z,13.37855478276474,4,2.25,7.824046010856292,8500,1,0,0,4,8,1600,900,1978,98006,47.5615,-122.131,7.736307096548285,8927,0.5625,Region 1,factor 3,Block 3
3750603471,2015-03-27T00:00:00Z,12.388185847286392,3,2.5,7.352441100243583,4800,2,0,0,4,7,1560,0,1974,98001,47.2653,-122.285,7.31986492980897,12240,0.8333333333333334,Region 1,factor 3,Block 2
3438502501,2014-07-29T00:00:00Z,12.89921982609012,5,2.5,7.828038032125829,7525,1.5,0,0,4,7,1710,800,1929,98106,47.5422,-122.359,7.146772179452637,6741,0.5,Region 2,factor 3,Block 3
1775500310,2015-01-21T00:00:00Z,13.028052697933088,4,1.75,8.026170194946426,94089,1,0,0,3,8,3060,0,1958,98072,47.744,-122.087,7.687080155783135,43995,0.4375,Region 1,factor 3,Block 4
1796380310,2014-09-04T00:00:00Z,12.388394202324129,3,2,7.177782416195197,8069,1,0,0,3,7,1310,0,1990,98042,47.3694,-122.083,7.177782416195197,8392,0.6666666666666666,Region 1,factor 3,Block 1
1118000320,2015-05-08T00:00:00Z,15.03928598958639,4,4,8.357024439263416,11765,2,0,0,3,11,3280,980,1939,98112,47.638,-122.288,8.357024439263416,10408,1,Region 2,factor 1,Block 4
3362401000,2014-07-01T00:00:00Z,13.45166712454693,3,2,7.824046010856292,4080,1.5,0,0,5,7,1680,820,1922,98103,47.6813,-122.346,7.346010209913293,3060,0.6666666666666666,Region 2,factor 3,Block 3
7454000990,2014-09-24T00:00:00Z,12.627903107724602,2,1,6.507277712385012,6720,1,0,0,5,6,670,0,1942,98126,47.5151,-122.372,6.565264970035361,6720,0.5,Region 2,factor 3,Block 1
5244800125,2014-08-05T00:00:00Z,13.38472764187182,3,1.75,7.517520850603031,2310,1,0,2,4,8,1140,700,1914,98109,47.6462,-122.351,7.4205789054108005,4000,0.5833333333333334,Region 2,factor 3,Block 2
0789000520,2014-07-15T00:00:00Z,12.905450375840756,3,1.75,7.299797366758161,2211,2,0,0,3,7,1480,0,1995,98103,47.6966,-122.35,7.299797366758161,2197,0.5833333333333334,Region 2,factor 3,Block 2
7852000340,2014-06-25T00:00:00Z,13.085699393032737,3,2.5,7.791522819150732,7307,2,0,0,3,7,2420,0,1998,98065,47.5361,-121.871,7.791522819150732,5577,0.8333333333333334,Region 1,factor 3,Block 3
8827900560,2014-10-31T00:00:00Z,13.39239051461739,3,2,7.506591780070841,4480,1,0,0,5,7,1120,700,1923,98105,47.6717,-122.295,7.560080465021827,4480,0.6666666666666666,Region 2,factor 3,Block 2
